% Model:              Design.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 13 2025, 17:39
% Dimension:          1
% Nodes:              1673
% Expressions:        1
% Description:        Line graph
% y-coordinate (µm),Port tangential electric mode field; z-component
9.900401069518725,-5.5006460018141875E-15
9.914438502673805,-5.395692840652365E-15
9.928475935828885,-4.995782575003698E-15
9.942513368983967,-4.3009152048681874E-15
9.956550802139047,-3.311090730245833E-15
9.970588235294127,-2.026309151136632E-15
9.984625668449208,-1.242630833080646E-15
9.998663101604286,-6.62227792247223E-16
10.012700534759366,-2.8510002863636225E-16
10.026737967914446,-1.1124754224806458E-16
10.040775401069526,-1.4067033308232888E-16
10.054812834224606,-3.7336840113915615E-16
10.068850267379688,-8.093417464185461E-16
10.08288770053477,-1.4485903689204987E-15
10.096925133689847,-2.291114268645014E-15
10.110962566844927,-3.3369134455920908E-15
10.125000000000009,-4.5859878997617314E-15
10.139037433155089,-6.7420640973917606E-15
10.153074866310169,-8.379960314154256E-15
10.16711229946525,-9.499676550049216E-15
10.181149732620328,-1.0101212805076642E-14
10.195187165775408,-1.0184569079236532E-14
10.20922459893049,-9.74974537252889E-15
10.223262032085572,-8.796741684953713E-15
10.23729946524065,-7.325558016510998E-15
10.251336898395731,-5.336194367200751E-15
10.265374331550811,-2.8286507370229713E-15
10.279411764705891,1.970728740223466E-16
10.29344919786097,3.1735898176356533E-15
10.30748663101605,5.208662140863066E-15
10.32152406417113,6.302289843704585E-15
10.335561497326212,6.454472926160212E-15
10.349598930481292,5.665211388229943E-15
10.363636363636372,3.934505229913784E-15
10.377673796791452,1.2623544512117287E-15
10.391711229946534,-2.3512409478762225E-15
10.405748663101614,-6.906280967350066E-15
10.419786096256695,-1.2402765607209798E-14
10.433823529411775,-1.884069486745543E-14
10.447860962566855,-1.1659078236571705E-14
10.461898395721935,-5.504405234153864E-15
10.475935828877017,-3.7667586020189534E-16
10.489973262032096,3.724109885284199E-15
10.504010695187178,6.7979520023044145E-15
10.518048128342258,8.844850490858753E-15
10.532085561497338,9.864805350947221E-15
10.546122994652416,9.857816582569814E-15
10.560160427807498,8.823884185726531E-15
10.574197860962578,6.763008160417367E-15
10.588235294117657,3.6751885066423295E-15
10.602272727272739,6.64384507604526E-15
10.616310160427817,8.872465704689147E-15
10.630347593582897,1.0361050392573988E-14
10.644385026737979,1.110959913969979E-14
10.658422459893059,1.1118111946066544E-14
10.672459893048138,1.0386588811674256E-14
10.686497326203218,8.91502973652292E-15
10.7005347593583,6.703434720612541E-15
10.714572192513378,3.751803763943119E-15
10.728609625668458,6.013686651465821E-17
10.74264705882354,-4.371565971672853E-15
10.75668449197862,-4.249378398045077E-15
10.770721925133701,-4.1121454024229685E-15
10.784759358288781,-3.9598669848065255E-15
10.798796791443861,-3.792543145195753E-15
10.81283422459894,-3.610173883590644E-15
10.82687165775402,-3.4127591999912046E-15
10.840909090909102,-3.200299094397432E-15
10.854946524064182,-2.9727935668093247E-15
10.868983957219262,-2.7302426172268868E-15
10.883021390374344,-2.472646245650116E-15
10.897058823529424,-2.200004452079011E-15
10.911096256684504,-5.039834428508678E-16
10.925133689839585,9.028894929212999E-16
10.939171122994665,2.020614355237492E-15
10.953208556149745,2.8491911440977086E-15
10.967245989304825,3.3886198595019494E-15
10.981283422459908,3.638900501450216E-15
10.995320855614988,3.600033069942505E-15
11.009358288770068,3.272017564978821E-15
11.023395721925148,2.6548539865591597E-15
11.03743315508023,1.7485423346835244E-15
11.05147058823531,5.530826093519125E-16
11.06550802139039,-2.625962466735564E-16
11.079545454545467,-9.74598280455013E-16
11.09358288770055,-1.582923491992457E-15
11.107620320855627,-2.0875718812858892E-15
11.121657754010709,-2.4885434483353084E-15
11.135695187165789,-2.7858381931407154E-15
11.149732620320869,-2.9794561157021107E-15
11.163770053475949,-3.0693972160194933E-15
11.177807486631028,-3.0556614940928634E-15
11.191844919786108,-2.9382489499222216E-15
11.205882352941188,-2.7171595835075665E-15
11.21991978609627,-2.1092921660896837E-16
11.233957219251348,1.936718918330683E-15
11.24799465240643,3.725784821311389E-15
11.262032085561511,5.156268492333149E-15
11.276069518716591,6.228169931395962E-15
11.290106951871671,6.941489138499831E-15
11.304144385026751,7.296226113644751E-15
11.318181818181833,7.292380856830728E-15
11.332219251336912,6.9299533680577565E-15
11.346256684491994,6.208943647325842E-15
11.360294117647072,5.129351694634978E-15
11.374331550802152,7.333344410891586E-15
11.388368983957232,9.02408710164001E-15
11.402406417112312,1.0201579766880255E-14
11.416443850267394,1.086582240661232E-14
11.430481283422473,1.1016815020836203E-14
11.444518716577555,1.0654557609551907E-14
11.458556149732635,9.779050172759429E-15
11.472593582887715,8.390292710458767E-15
11.486631016042796,6.488285222649928E-15
11.500668449197876,4.0730277093329095E-15
11.514705882352956,1.1445201705077074E-15
11.528743315508036,8.90875717917419E-16
11.542780748663118,6.384624154306411E-16
11.556818181818198,3.872802630473734E-16
11.570855614973278,1.373292607676161E-16
11.584893048128357,-1.1139059140863082E-16
11.598930481283439,-3.588792934813673E-16
11.612967914438517,-6.051368454505936E-16
11.627005347593599,-8.501632473163098E-16
11.641042780748679,-1.0939584990785154E-15
11.655080213903759,-1.3365226007372104E-15
11.669117647058838,-1.577855552292395E-15
11.683155080213918,1.0047749092049099E-16
11.697192513368998,1.607931773676328E-15
11.71122994652408,2.9445072959751148E-15
11.725267379679158,4.110204057816854E-15
11.739304812834238,5.1050220592015425E-15
11.75334224598932,5.928961300129182E-15
11.767379679144401,6.5820217805997734E-15
11.781417112299481,7.064203500613313E-15
11.795454545454561,7.375506460169807E-15
11.809491978609639,7.51593065926925E-15
11.82352941176472,7.485476097911644E-15
11.8375668449198,5.521140069002044E-15
11.85160427807488,3.807958015817023E-15
11.865641711229962,2.34592993835658E-15
11.879679144385042,1.1350558366207158E-15
11.893716577540122,1.7533571060942847E-16
11.907754010695204,-5.332304396772802E-16
11.921791443850282,-9.906426142394117E-16
11.935828877005362,-1.1969008130769662E-15
11.949866310160441,-1.1520050361899417E-15
11.963903743315523,-8.559552835783384E-16
11.977941176470603,-3.0875155524215816E-16
11.991978609625683,1.8281082466432376E-17
12.006016042780763,2.6396291632945636E-16
12.020053475935843,4.2829394634691376E-16
12.034090909090924,5.112741725188047E-16
12.048128342246004,5.129035948451292E-16
12.062165775401084,4.33182213325887E-16
12.076203208556164,2.721100279610783E-16
12.090240641711246,2.9687038750703015E-17
12.104278074866325,-2.940867543052388E-16
12.118315508021405,-6.992113512067467E-16
12.132352941176485,-1.1856867519538216E-15
12.146390374331565,5.801789919836017E-16
12.160427807486647,2.005041792198353E-15
12.174465240641727,3.0889016486904328E-15
12.188502673796808,3.8317585614598416E-15
12.202540106951886,4.2336125305065774E-15
12.216577540106968,4.294463555830645E-15
12.230614973262048,4.0143116374320385E-15
12.244652406417128,3.3931567753107606E-15
12.258689839572208,2.4309989694668117E-15
12.27272727272729,1.1278382199001919E-15
12.28676470588237,-5.163254733891006E-16
12.30080213903745,-1.1216510205937715E-15
12.314839572192527,-1.6434051295814518E-15
12.32887700534761,-2.0815878003521416E-15
12.342914438502689,-2.436199032905841E-15
12.35695187165777,-2.7072388272425497E-15
12.37098930481285,-2.8947071833622685E-15
12.38502673796793,-2.9986041012649967E-15
12.39906417112301,-3.018929580950734E-15
12.41310160427809,-2.9556836224194814E-15
12.42713903743317,-2.808866225671239E-15
12.44117647058825,-2.5784773907060046E-15
12.455213903743331,-2.7384590278032384E-16
12.46925133689841,1.4839536338387892E-15
12.48328877005349,2.6949212191513334E-15
12.497326203208571,3.359056853157311E-15
12.51136363636365,3.4763605358567198E-15
12.52540106951873,3.0468322672495614E-15
12.53943850267381,2.0704720473358344E-15
12.553475935828892,5.472798761155392E-16
12.56751336898397,-1.5227442464113238E-15
12.58155080213905,-4.139600320244752E-15
12.595588235294132,-7.303288345384751E-15
12.609625668449212,-3.911072941695491E-15
12.623663101604292,-1.009337009184096E-15
12.637700534759373,1.4019194521494365E-15
12.651737967914453,3.3226964423051076E-15
12.665775401069533,4.7529939612829135E-15
12.679812834224613,5.692812009082857E-15
12.693850267379696,6.142150585704939E-15
12.707887700534776,6.101009691149157E-15
12.721925133689856,5.5693893254155125E-15
12.735962566844936,4.547289488504004E-15
12.750000000000016,3.0347101804146327E-15
12.764037433155094,2.5791413197730263E-15
12.778074866310174,2.2574415168279986E-15
12.792112299465256,2.0696107715795484E-15
12.806149732620336,2.0156490840276785E-15
12.820187165775414,2.095556454172386E-15
12.834224598930495,2.309332882013672E-15
12.848262032085577,2.6569783675515366E-15
12.862299465240655,3.138492910785979E-15
12.876336898395735,3.753876511717001E-15
12.890374331550817,4.503129170344601E-15
12.904411764705896,5.3862508866687786E-15
12.918449197860976,9.746240312236662E-16
12.932486631016056,-2.6870168095273652E-15
12.946524064171138,-5.5986716355843176E-15
12.960561497326218,-7.760340446947189E-15
12.974598930481296,-9.172023243615981E-15
12.98863636363638,-9.833720025590692E-15
13.00267379679146,-9.745430792871323E-15
13.016711229946539,-8.907155545457874E-15
13.030748663101619,-7.318894283350344E-15
13.044786096256699,-4.980647006548737E-15
13.058823529411779,-1.892413715053046E-15
13.072860962566857,1.0864711412007253E-16
13.086898395721938,1.77710001986816E-15
13.100935828877018,3.112945002191217E-15
13.1149732620321,4.116182061089244E-15
13.12901069518718,4.786811196562241E-15
13.14304812834226,5.124832408610208E-15
13.15708556149734,5.130245697233143E-15
13.171122994652421,4.803051062431049E-15
13.1851604278075,4.143248504203924E-15
13.19919786096258,3.1508380225517695E-15
13.213235294117661,1.8258196174745835E-15
13.227272727272739,2.737634149680247E-15
13.24131016042782,3.4297296502122047E-15
13.2553475935829,3.902106119070455E-15
13.26938502673798,4.154763556255E-15
13.283422459893059,4.187701961765837E-15
13.29745989304814,4.000921335602969E-15
13.31149732620322,3.594421677766395E-15
13.3255347593583,2.9682029882561124E-15
13.339572192513378,2.1222652670721247E-15
13.35360962566846,1.0566085142144319E-15
13.367647058823538,-2.2876727031696916E-16
13.381684491978618,1.3239953223313172E-15
13.3957219251337,2.642531555431129E-15
13.40975935828878,3.726841428982466E-15
13.42379679144386,4.57692494298533E-15
13.437834224598939,5.1927820974397176E-15
13.45187165775402,5.5744128923456314E-15
13.465909090909102,5.721817327703072E-15
13.479946524064182,5.6349954035120374E-15
13.493983957219262,5.313947119772529E-15
13.508021390374344,4.758672476484546E-15
13.522058823529424,3.9691714736480875E-15
13.536096256684504,3.519590208584183E-15
13.550133689839583,3.1498384609509046E-15
13.564171122994665,2.8599162307482535E-15
13.578208556149745,2.6498235179762297E-15
13.592245989304823,2.519560322634832E-15
13.606283422459905,2.4691266447240625E-15
13.620320855614985,2.4985224842439188E-15
13.634358288770063,2.607747841194402E-15
13.648395721925143,2.796802715575512E-15
13.662433155080222,3.0656871073872493E-15
13.676470588235302,3.414401016629613E-15
13.690508021390382,3.0922408000097722E-15
13.704545454545462,2.791657836489463E-15
13.718582887700544,2.512652126068686E-15
13.732620320855624,2.2552236687474416E-15
13.746657754010704,2.019372464525728E-15
13.760695187165785,1.8050985134035474E-15
13.774732620320865,1.6124018153808981E-15
13.788770053475945,1.4412823704577797E-15
13.802807486631028,1.2917401786341944E-15
13.816844919786107,1.1637752399101415E-15
13.830882352941188,1.0573875542856198E-15
13.844919786096268,2.2094166277273676E-15
13.858957219251348,2.9169390833281976E-15
13.872994652406428,3.1799549210881084E-15
13.887032085561511,2.9984641410071015E-15
13.90106951871659,2.3724667430851757E-15
13.91510695187167,1.3019627273223326E-15
13.92914438502675,-2.1304790628142998E-16
13.94318181818183,-2.172565157726112E-15
13.957219251336909,-4.576589027011713E-15
13.971256684491989,-7.425119514138227E-15
13.98529411764707,-1.0718156619105663E-14
13.99933155080215,-8.948206287023559E-15
14.013368983957228,-7.331834418918348E-15
14.027406417112312,-5.869041014790041E-15
14.041443850267392,-4.559826074638633E-15
14.055481283422472,-3.4041895984641224E-15
14.069518716577551,-2.402131586266513E-15
14.083556149732631,-1.553652038045801E-15
14.097593582887711,-8.5875095380198665E-16
14.111631016042793,-3.1742833353507324E-16
14.125668449197873,7.031582275493909E-17
14.139705882352953,3.0448151506805453E-16
14.153743315508033,-1.6867905873742676E-15
14.167780748663112,-3.2323772407836907E-15
14.181818181818194,-4.332278445160214E-15
14.195855614973272,-4.98649420050384E-15
14.209893048128352,-5.195024506814565E-15
14.223930481283434,-4.957869364092393E-15
14.237967914438515,-4.275028772337321E-15
14.252005347593595,-3.1465027315493485E-15
14.266042780748675,-1.5722912417284778E-15
14.280080213903757,4.4760569712529E-16
14.294117647058837,2.913188085011959E-15
14.308155080213917,3.676748155089683E-15
14.322192513368995,4.382909687619386E-15
14.336229946524076,5.031672682601063E-15
14.350267379679158,5.623037140034721E-15
14.364304812834234,6.157003059920351E-15
14.378342245989316,6.633570442257961E-15
14.392379679144398,7.052739287047547E-15
14.406417112299476,7.41450959428911E-15
14.420454545454556,7.71888136398265E-15
14.434491978609636,7.965854596128166E-15
14.448529411764715,8.15542929072566E-15
14.462566844919795,5.953395606457593E-15
14.476604278074873,4.0878579599796715E-15
14.490641711229955,2.55881635129189E-15
14.504679144385035,1.3662707803942522E-15
14.518716577540113,5.102212472867551E-16
14.532754010695195,-9.332248030598864E-18
14.546791443850275,-1.923897055578116E-16
14.560828877005354,-3.895112529488273E-17
14.574866310160434,4.509834927581891E-16
14.588903743315514,1.2774141486014033E-15
14.602941176470594,2.4403408422347593E-15
14.616978609625676,1.8177997333121644E-15
14.631016042780754,1.2736754129896192E-15
14.645053475935837,8.079678812671229E-16
14.659090909090917,4.2067713814467585E-16
14.673128342245997,1.1180318362227783E-16
14.687165775401077,-1.1865398230007074E-16
14.701203208556159,-2.706943596223704E-16
14.71524064171124,-3.443179483446212E-16
14.72927807486632,-3.3952474846682243E-16
14.7433155080214,-2.563147599889744E-16
14.757352941176482,-9.46879829110773E-17
14.77139037433156,-1.946019332380919E-15
14.78542780748664,-3.4349382711800267E-15
14.799465240641721,-4.5614447993083995E-15
14.813502673796801,-5.3255389167660375E-15
14.82754010695188,-5.727220623552943E-15
14.841577540106961,-5.7664899196691134E-15
14.85561497326204,-5.443346805114548E-15
14.86965240641712,-4.75779127988925E-15
14.883689839572202,-3.709823343993217E-15
14.897727272727282,-2.299442997426452E-15
14.911764705882362,-5.2665024018895E-16
14.925802139037442,2.0140829712311622E-15
14.939839572192522,4.087721393026193E-15
14.953877005347604,5.6942650251961434E-15
14.967914438502683,6.833713867741014E-15
14.981951871657763,7.506067920660804E-15
14.995989304812843,7.711327183955513E-15
15.010026737967923,7.44949165762514E-15
15.024064171123003,6.720561341669686E-15
15.038101604278083,5.524536236089151E-15
15.052139037433165,3.861416340883539E-15
15.066176470588243,1.7312016560528425E-15
15.080213903743322,1.4893840525700607E-15
15.094251336898402,1.0942599767506428E-15
15.108288770053484,5.458294285945886E-16
15.122326203208564,-1.5590759189810267E-16
15.136363636363644,-1.0109510847274298E-15
15.150401069518727,-2.019301049893394E-15
15.164438502673805,-3.1809574873959946E-15
15.178475935828887,-4.4959203972352325E-15
15.192513368983967,-5.964189779411107E-15
15.206550802139047,-7.585765633923615E-15
15.220588235294128,-9.360647960772763E-15
15.234625668449208,-7.040401905574612E-15
15.248663101604288,-4.8922642859420005E-15
15.26270053475937,-2.9162351018749275E-15
15.27673796791445,-1.1123143533733934E-15
15.29077540106953,5.194979595626027E-16
15.30481283422461,1.9792018369330586E-15
15.31885026737969,3.2667972787379782E-15
15.332887700534771,4.3822842849773596E-15
15.346925133689851,5.3256628556512024E-15
15.36096256684493,6.096932990759504E-15
15.37500000000001,6.696094690302268E-15
15.38903743315509,6.46075881486685E-15
15.40307486631017,6.1818964808593176E-15
15.41711229946525,5.8595076882796695E-15
15.43114973262033,5.493592437127908E-15
15.44518716577541,5.08415072740403E-15
15.459224598930493,4.631182559108039E-15
15.473262032085573,4.1346879322399324E-15
15.487299465240653,3.594666846799709E-15
15.501336898395733,3.011119302787373E-15
15.515374331550813,2.3840453002029232E-15
15.529411764705893,1.7134448390463567E-15
15.543449197860973,2.177786201737917E-15
15.557486631016053,2.5145663980655316E-15
15.571524064171133,2.7237854280291995E-15
15.585561497326212,2.8054432916289215E-15
15.599598930481292,2.7595399888646957E-15
15.613636363636372,2.586075519736525E-15
15.627673796791452,2.285049884244407E-15
15.64171122994653,1.8564630823883415E-15
15.65574866310161,1.3003151141683309E-15
15.66978609625669,6.166059795843744E-16
15.68382352941177,-1.946643213635297E-16
15.69786096256685,7.842215229173077E-16
15.71189839572193,1.615564777306012E-15
15.725935828877013,2.299365441802583E-15
15.73997326203209,2.8356235164070213E-15
15.754010695187173,3.2243390011193266E-15
15.768048128342253,3.4655118959394985E-15
15.782085561497333,3.559142200867538E-15
15.796122994652412,3.5052299159034437E-15
15.810160427807492,3.3037750410472163E-15
15.824197860962572,2.9547775762988562E-15
15.838235294117652,2.458237521658363E-15
15.852272727272732,2.809021278025082E-15
15.866310160427812,3.083068558557344E-15
15.880347593582895,3.2803793632551466E-15
15.894385026737975,3.400953692118493E-15
15.908422459893055,3.4447915451473803E-15
15.922459893048135,3.4118929223418107E-15
15.936497326203213,3.302257823701782E-15
15.950534759358296,3.115886249227295E-15
15.964572192513376,2.8527781989183515E-15
15.978609625668456,2.51293367277495E-15
15.992647058823536,2.0963526707970897E-15
16.006684491978618,7.846795741242482E-16
16.020721925133696,-4.100203128279168E-16
16.034759358288778,-1.4877469900594045E-15
16.048796791443856,-2.448500457570216E-15
16.062834224598937,-3.29228071536035E-15
16.07687165775402,-4.019087763429806E-15
16.090909090909097,-4.628921601778587E-15
16.10494652406418,-5.121782230406691E-15
16.118983957219257,-5.497669649314119E-15
16.13302139037434,-5.756583858500867E-15
16.147058823529417,-5.89852485796694E-15
16.1610962566845,-1.826740837772045E-15
16.175133689839576,1.4894585374118935E-15
16.189171122994658,4.050073267584878E-15
16.20320855614974,5.855103352746907E-15
16.217245989304818,6.90454879289798E-15
16.2312834224599,7.198409588038101E-15
16.24532085561498,6.736685738167265E-15
16.25935828877006,5.5193772432854746E-15
16.27339572192514,3.5464841033927287E-15
16.28743315508022,8.180063184890301E-16
16.3014705882353,-2.666056111425626E-15
16.31550802139038,-8.021263834483915E-16
16.32954545454546,4.912093909364187E-16
16.34358288770054,1.2139512117288063E-15
16.35762032085562,1.3660990789287695E-15
16.3716577540107,9.476529925363105E-16
16.38569518716578,-4.1387047448572285E-17
16.399732620320858,-1.6010210410258788E-15
16.41377005347594,-3.7312489881956095E-15
16.42780748663102,-6.432070888957764E-15
16.4418449197861,-9.703486743312338E-15
16.45588235294118,-1.3545496551259339E-14
16.46991978609626,-8.578218629887116E-15
16.48395721925134,-4.4028524568640315E-15
16.49799465240642,-1.0193980321900839E-15
16.512032085561504,1.5721446441347268E-15
16.52606951871658,3.371775572110401E-15
16.540106951871664,4.379494751736938E-15
16.554144385026742,4.595302183014339E-15
16.568181818181824,4.019197865942604E-15
16.582219251336905,2.6511818005217304E-15
16.596256684491987,4.912539867517205E-16
16.610294117647065,-2.460585575367427E-15
16.624331550802143,-5.105087131034357E-15
16.638368983957225,-7.072882409753226E-15
16.652406417112303,-8.363971411524033E-15
16.666443850267388,-8.978354136346783E-15
16.680481283422466,-8.91603058422147E-15
16.694518716577548,-8.1770007551481E-15
16.708556149732626,-6.761264649126666E-15
16.722593582887708,-4.66882226615717E-15
16.736631016042786,-1.8996736062396153E-15
16.75066844919787,1.5461813306259962E-15
16.76470588235295,5.668742544439672E-15
16.77874331550803,4.107131968748722E-15
16.79278074866311,2.7258292866079735E-15
16.80681818181819,1.5248344980174243E-15
16.82085561497327,5.041476029770759E-16
16.83489304812835,-3.362313985130726E-16
16.84893048128343,-9.963025064530202E-16
16.86296791443851,-1.4760657208427684E-15
16.877005347593588,-1.7755210416823166E-15
16.89104278074867,-1.894668468971664E-15
16.905080213903748,-1.8335080027108105E-15
16.919117647058826,-1.5920396428997572E-15
16.933155080213908,-1.7945552257214442E-15
16.947192513368986,-2.1101972041709462E-15
16.961229946524067,-2.538965578248263E-15
16.975267379679146,-3.080860347953394E-15
16.989304812834227,-3.735881513286341E-15
17.00334224598931,-4.504029074247101E-15
17.01737967914439,-5.385303030835676E-15
17.03141711229947,-6.3797033830520674E-15
17.04545454545455,-7.487230130896274E-15
17.05949197860963,-8.707883274368291E-15
17.07352941176471,-1.0041662813468125E-14
17.087566844919788,-2.04550732751666E-15
17.10160427807487,4.486961314030859E-15
17.11564171122995,9.555743111174431E-15
17.129679144385033,1.3160838063914061E-14
17.14371657754011,1.5302246172249746E-14
17.157754010695193,1.5979967436181482E-14
17.17179144385027,1.5194001855709274E-14
17.185828877005353,1.294434943083312E-14
17.199866310160434,9.231010161553021E-15
17.213903743315512,4.05398404786898E-15
17.227941176470594,-2.586728910219011E-15
17.241978609625672,3.822605205077846E-16
17.256016042780754,2.6471188856068156E-15
17.270053475935832,4.207846185078082E-15
17.284090909090914,5.064442418921583E-15
17.29812834224599,5.2169075871373195E-15
17.312165775401077,4.6652416897252916E-15
17.32620320855615,3.409444726685499E-15
17.340240641711237,1.4495166980179408E-15
17.354278074866315,-1.2145423962773825E-15
17.368315508021396,-4.582732556200468E-15
17.382352941176475,-8.65505378175132E-15
17.396390374331556,-1.091581715148082E-14
17.410427807486634,-1.251087072492366E-14
17.424465240641716,-1.344021450207984E-14
17.438502673796794,-1.3703848482949365E-14
17.452540106951876,-1.3301772667532224E-14
17.466577540106957,-1.2233987055828428E-14
17.480614973262036,-1.0500491647837973E-14
17.494652406417117,-8.101286443560854E-15
17.508689839572195,-5.0363714429970774E-15
17.522727272727277,-1.3057466461466464E-15
17.536764705882355,3.090587946990449E-15
17.550802139037437,-9.646716864780493E-16
17.564839572192515,-4.2578040077693735E-15
17.578877005347596,-6.788809016883524E-15
17.592914438502678,-8.557686713820502E-15
17.606951871657756,-9.564437098580306E-15
17.620989304812838,-9.809060171162936E-15
17.63502673796792,-9.291555931568394E-15
17.649064171122998,-8.011924379796675E-15
17.66310160427808,-5.970165515847787E-15
17.677139037433154,-3.166279339721724E-15
17.69117647058824,3.9973414858151433E-16
17.705213903743317,-5.5204521626257626E-15
17.7192513368984,-1.02257981400945E-14
17.733288770053477,-1.3716303783824691E-14
17.747326203208562,-1.5991969093816352E-14
17.761363636363637,-1.7052794070069468E-14
17.77540106951872,-1.6898778712584043E-14
17.789438502673804,-1.552992302136008E-14
17.803475935828878,-1.2946226996397575E-14
17.817513368983963,-9.147690637696531E-15
17.831550802139038,-4.134313945256952E-15
17.845588235294123,2.0939030809211748E-15
17.8596256684492,1.9296881233597976E-15
17.873663101604283,1.6077601342362455E-15
17.88770053475936,1.1281191135505184E-15
17.901737967914443,4.907650613026165E-16
17.91577540106952,-3.0430202250746E-16
17.929812834224602,-1.2570821378797112E-15
17.943850267379684,-2.367575284814138E-15
17.957887700534762,-3.63578146331074E-15
17.971925133689844,-5.061700673369518E-15
17.985962566844925,-6.645332914990467E-15
18.000000000000004,-8.386678188173594E-15
18.014037433155085,-6.3107123454211664E-15
18.028074866310163,-4.5520418605379394E-15
18.042112299465245,-3.110666733523908E-15
18.056149732620323,-1.9865869643790757E-15
18.0701871657754,-1.1798025531034402E-15
18.084224598930483,-6.903134996970037E-16
18.09826203208556,-5.181198041597641E-16
18.112299465240643,-6.632214664917219E-16
18.12633689839572,-1.1256184866928782E-15
18.140374331550802,-1.905310864763233E-15
18.15441176470588,-3.002298600702785E-15
18.168449197860962,-2.820911984866114E-15
18.18248663101604,-2.60549473582681E-15
18.196524064171122,-2.356046853584871E-15
18.2105614973262,-2.0725683381402994E-15
18.22459893048128,-1.7550591894930935E-15
18.23863636363636,-1.4035194076432545E-15
18.25267379679144,-1.0179489925907816E-15
18.26671122994652,-5.98347944335674E-16
18.2807486631016,-1.4471626287793354E-16
18.29478609625668,3.429460517824396E-16
18.30882352941176,8.646389996454477E-16
18.32286096256684,-5.084486409812127E-16
18.33689839572192,-1.4844887172238677E-15
18.350935828877002,-2.063481229082518E-15
18.364973262032084,-2.2454261765571627E-15
18.379010695187162,-2.0303235596478028E-15
18.393048128342244,-1.4181733783544378E-15
18.407085561497325,-4.0897563267706805E-16
18.421122994652404,9.97269677384308E-16
18.43516042780749,2.8005625518296893E-15
18.449197860962567,5.0009029906590735E-15
18.46323529411765,7.598290993872463E-15
18.477272727272727,5.27137191936582E-15
18.49131016042781,3.337120341188816E-15
18.50534759358289,1.7955362593414513E-15
18.51938502673797,6.466196738237267E-16
18.53342245989305,-1.0962941536435901E-16
18.547459893048135,-4.732110082228044E-16
18.56149732620321,-4.441251047516108E-16
18.575534759358295,-2.237170495077815E-17
18.58957219251337,7.920491911796949E-16
18.603609625668454,1.999137583639807E-15
18.617647058823533,3.598893472429559E-15
18.63168449197861,1.815148518199172E-15
18.645721925133692,9.157920025296623E-17
18.65975935828877,-1.5718144814090588E-15
18.673796791443852,-3.1750325267869027E-15
18.68783422459893,-4.718074935880566E-15
18.701871657754015,-6.2009417086900466E-15
18.71590909090909,-7.62363284521535E-15
18.729946524064175,-8.98614834545647E-15
18.743983957219253,-1.0288488209413411E-14
18.758021390374335,-1.1530652437086167E-14
18.772058823529413,-1.2712641028474745E-14
18.786096256684495,-1.336533530305333E-14
18.80013368983957,-1.367781625318293E-14
18.814171122994654,-1.365008387886354E-14
18.828208556149733,-1.3282138180095166E-14
18.842245989304814,-1.25739791568778E-14
18.856283422459892,-1.1525606809211453E-14
18.870320855614974,-1.0137021137096116E-14
18.884358288770052,-8.408222140531787E-15
18.898395721925134,-6.3392098195184745E-15
18.912433155080212,-3.92998417405618E-15
18.926470588235293,-1.1805452041448912E-15
18.94050802139037,-8.95807593563436E-16
18.95454545454545,-7.622418490004808E-16
18.96858288770053,-7.79847970456026E-16
18.98262032085561,-9.486259579300725E-16
18.996657754010695,-1.2685758114226183E-15
19.01069518716577,-1.7396975309336651E-15
19.024732620320854,-2.361991116463212E-15
19.038770053475933,-3.1354565680112605E-15
19.052807486631014,-4.060093885577809E-15
19.066844919786092,-5.135903069162856E-15
19.080882352941174,-6.362884118766405E-15
19.094919786096256,-4.916846038105122E-15
19.108957219251334,-3.5382932472047325E-15
19.122994652406415,-2.227225746065233E-15
19.137032085561497,-9.836435346866259E-16
19.151069518716575,1.9245338693109038E-16
19.165106951871657,1.3010650187879144E-15
19.179144385026735,2.3421913608838477E-15
19.19318181818182,3.3158324132188914E-15
19.207219251336895,4.221988175793042E-15
19.221256684491976,5.060658648606299E-15
19.235294117647058,5.831843831658667E-15
19.249331550802136,4.436955142071187E-15
19.263368983957218,3.2826531686101616E-15
19.277406417112296,2.3689379112755887E-15
19.291443850267378,1.6958093700674695E-15
19.305481283422456,1.2632675449858024E-15
19.31951871657754,1.0713124360305896E-15
19.33355614973262,1.1199440432018295E-15
19.3475935828877,1.4091623664995218E-15
19.36163101604278,1.9389674059236683E-15
19.37566844919786,2.709359161474268E-15
19.38970588235294,3.720337633151321E-15
19.40374331550802,2.5277037470435187E-15
19.417780748663098,1.562377529839167E-15
19.43181818181818,8.243589815382633E-16
19.44585561497326,3.136481021408096E-16
19.45989304812834,3.024489164680452E-17
19.47393048128342,-2.585064994375101E-17
19.487967914438503,1.4536147736914246E-16
19.50200534759358,5.438812735854848E-16
19.51604278074866,1.1697087387052766E-15
19.53008021390374,2.0228438727285177E-15
19.54411764705882,3.1032866756552075E-15
19.5581550802139,3.122233090539133E-15
19.57219251336898,3.1671515139867203E-15
19.58622994652406,3.2380419459979687E-15
19.600267379679142,3.334904386572881E-15
19.61430481283422,3.4577388357114534E-15
19.6283422459893,3.606545293413688E-15
19.642379679144383,3.781323759679584E-15
19.65641711229946,3.9820742345091436E-15
19.670454545454547,4.2087967179023635E-15
19.684491978609625,4.461491209859246E-15
